"date"	"country"	"city"	"killed"	"injured"	"harmed"	"killed_cy"	"injured_cy"	"harmed_cy"	"killed_td"	"injured_td"	"harmed_td"
"2004.04.29"	"Afghanistan"	"Thaloqan"	6	0	6	2551	6002	8553	12181	20390	32571
"2004.04.29"	"Iraq"	"Basra"	1	0	1	2552	6002	8554	12182	20390	32572
"2004.04.29"	"Iraq"	"Mahmudiyah"	8	4	12	2560	6006	8566	12190	20394	32584
"2004.04.30"	"Iraq"	"Mosul"	2	5	7	2562	6011	8573	12192	20399	32591
"2004.04.30"	"Algeria"	"Relizane"	2	0	2	2564	6011	8575	12194	20399	32593
"2004.04.30"	"Iraq"	"Fallujah"	2	6	8	2566	6017	8583	12196	20405	32601
"2004.05.01"	"Algeria"	"Sabounet"	3	1	4	2569	6018	8587	12199	20406	32605
"2004.05.01"	"Saudi Arabia"	"Yanbu"	7	25	32	2576	6043	8619	12206	20431	32637
"2004.05.01"	"Sudan"	"Akobo"	204	70	274	2780	6113	8893	12410	20501	32911
"2004.05.02"	"Iraq"	"Ramadi"	6	0	6	2786	6113	8899	12416	20501	32917
"2004.05.02"	"Algeria"	"Chrea Forest"	2	4	6	2788	6117	8905	12418	20505	32923
"2004.05.02"	"Algeria"	"Medea"	3	1	4	2791	6118	8909	12421	20506	32927
"2004.05.02"	"Algeria"	"Algiers"	2	0	2	2793	6118	8911	12423	20506	32929
"2004.05.02"	"Israel"	"Gush Katif"	5	3	8	2798	6121	8919	12428	20509	32937
"2004.05.02"	"Chechnya"	"Oktyabrskiy"	1	2	3	2799	6123	8922	12429	20511	32940
"2004.05.03"	"Pakistan"	"Gawadar"	3	11	14	2802	6134	8936	12432	20522	32954
"2004.05.03"	"Afghanistan"	"Zabul"	10	0	10	2812	6134	8946	12442	20522	32964
"2004.05.04"	"Afghanistan"	"Nuristan"	3	0	3	2815	6134	8949	12445	20522	32967
"2004.05.04"	"Indonesia"	"Pekanbaru"	2	4	6	2817	6138	8955	12447	20526	32973
"2004.05.05"	"Egypt"	"Taha al-Aamida"	3	0	3	2820	6138	8958	12450	20526	32976
"2004.05.05"	"Indonesia"	"Maluku"	2	3	5	2822	6141	8963	12452	20529	32981
"2004.05.05"	"India"	"Anantnag Lok Sabha"	1	2	3	2823	6143	8966	12453	20531	32984
"2004.05.06"	"Iraq"	"Kirkuk"	2	1	3	2825	6144	8969	12455	20532	32987
"2004.05.06"	"Iraq"	"Baghdad"	6	25	31	2831	6169	9000	12461	20557	33018
"2004.05.06"	"Chechnya"	"Oktyabrsky"	3	1	4	2834	6170	9004	12464	20558	33022
"2004.05.07"	"Thailand"	"Pattani"	2	0	2	2836	6170	9006	12466	20558	33024
"2004.05.07"	"Pakistan"	"Karachi"	13	80	93	2849	6250	9099	12479	20638	33117
"2004.05.07"	"Iraq"	"Latifiya"	2	1	3	2851	6251	9102	12481	20639	33120
"2004.05.07"	"Iraq"	"Mosul"	4	1	5	2855	6252	9107	12485	20640	33125
"2004.05.07"	"Pakistan"	"Toba Tek Singh"	1	0	1	2856	6252	9108	12486	20640	33126
"2004.05.09"	"Iraq"	"Baghdad"	7	13	20	2863	6265	9128	12493	20653	33146
"2004.05.09"	"Chechnya"	"Grozny"	24	60	84	2887	6325	9212	12517	20713	33230
"2004.05.09"	"India"	"Doda"	1	15	16	2888	6340	9228	12518	20728	33246
"2004.05.09"	"Afghanistan"	"Kabul"	2	0	2	2890	6340	9230	12520	20728	33248
"2004.05.09"	"Philippines"	"Zamboanga"	6	0	6	2896	6340	9236	12526	20728	33254
"2004.05.10"	"Iraq"	"Mosul"	1	4	5	2897	6344	9241	12527	20732	33259
"2004.05.10"	"Iraq"	"Kirkuk"	3	0	3	2900	6344	9244	12530	20732	33262
"2004.05.11"	"Nigeria"	"Kano"	11	0	11	2911	6344	9255	12541	20732	33273
"2004.05.11"	"Israel"	"Gaza"	6	0	6	2917	6344	9261	12547	20732	33279
"2004.05.11"	"Iraq"	"Baghdad"	2	3	5	2919	6347	9266	12549	20735	33284
"2004.05.12"	"Israel"	"Rafah"	5	0	5	2924	6347	9271	12554	20735	33289
"2004.05.12"	"Iraq"	"Balad"	1	4	5	2925	6351	9276	12555	20739	33294
"2004.05.12"	"Nigeria"	"Kano"	30	44	74	2955	6395	9350	12585	20783	33368
"2004.05.12"	"Philippines"	"Jolo"	1	14	15	2956	6409	9365	12586	20797	33383
"2004.05.14"	"Pakistan"	"Lahore"	7	0	7	2963	6409	9372	12593	20797	33390
"2004.05.14"	"Israel"	"Rafah"	2	2	4	2965	6411	9376	12595	20799	33394
"2004.05.15"	"Iraq"	"Mosul"	4	17	21	2969	6428	9397	12599	20816	33415
"2004.05.15"	"Dagestan"	"Makhachkala"	2	0	2	2971	6428	9399	12601	20816	33417
"2004.05.16"	"Iraq"	"Baghdad"	3	1	4	2974	6429	9403	12604	20817	33421
"2004.05.16"	"Iraq"	"Mahmudiyah"	1	1	2	2975	6430	9405	12605	20818	33423
"2004.05.17"	"Chechnya"	"Grozny"	12	3	15	2987	6433	9420	12617	20821	33438
"2004.05.17"	"Thailand"	"Narathiwat"	1	3	4	2988	6436	9424	12618	20824	33442
"2004.05.17"	"Iraq"	"Baghdad"	7	8	15	2995	6444	9439	12625	20832	33457
"2004.05.18"	"Nigeria"	"Gidan Sabo"	18	0	18	3013	6444	9457	12643	20832	33475
"2004.05.18"	"Algeria"	"Setif"	2	13	15	3015	6457	9472	12645	20845	33490
"2004.05.18"	"Israel"	"Rafah"	2	0	2	3017	6457	9474	12647	20845	33492
"2004.05.18"	"Pakistan"	"Karachi"	4	0	4	3021	6457	9478	12651	20845	33496
"2004.05.19"	"Nigeria"	"Sabo Gida"	10	0	10	3031	6457	9488	12661	20845	33506
"2004.05.19"	"Nigeria"	"Bakin Ciyawa"	24	0	24	3055	6457	9512	12685	20845	33530
"2004.05.19"	"Thailand"	"Narathiwat"	3	2	5	3058	6459	9517	12688	20847	33535
"2004.05.20"	"Iraq"	"Mosul"	1	4	5	3059	6463	9522	12689	20851	33540
"2004.05.20"	"India"	"Chadoura"	3	22	25	3062	6485	9547	12692	20873	33565
"2004.05.21"	"Nigeria"	"Jiram"	15	0	15	3077	6485	9562	12707	20873	33580
"2004.05.21"	"Nigeria"	"Saminaka"	7	0	7	3084	6485	9569	12714	20873	33587
"2004.05.21"	"Bangladesh"	"Sylhet"	2	50	52	3086	6535	9621	12716	20923	33639
"2004.05.21"	"Iraq"	"Baqubah"	4	1	5	3090	6536	9626	12720	20924	33644
"2004.05.22"	"Sudan"	"Abga Rajil"	56	24	80	3146	6560	9706	12776	20948	33724
"2004.05.22"	"Iraq"	"Baghdad"	6	10	16	3152	6570	9722	12782	20958	33740
"2004.05.22"	"Saudi Arabia"	"Riyadh"	1	0	1	3153	6570	9723	12783	20958	33741
"2004.05.22"	"Israel"	"Nablus"	0	4	4	3153	6574	9727	12783	20962	33745
"2004.05.22"	"Thailand"	"Narathiwat"	1	0	1	3154	6574	9728	12784	20962	33746
"2004.05.23"	"Iraq"	"Basra"	5	0	5	3159	6574	9733	12789	20962	33751
"2004.05.23"	"Iraq"	"Baqubah"	2	1	3	3161	6575	9736	12791	20963	33754
"2004.05.23"	"Afghanistan"	"Waza Khwa"	3	1	4	3164	6576	9740	12794	20964	33758
"2004.05.23"	"India"	"Srinagar"	33	4	37	3197	6580	9777	12827	20968	33795
"2004.05.23"	"Chechnya"	"Grozny"	5	6	11	3202	6586	9788	12832	20974	33806
"2004.05.24"	"Iraq"	"Baghdad"	2	1	3	3204	6587	9791	12834	20975	33809
"2004.05.25"	"Iraq"	"Baghdad"	1	4	5	3205	6591	9796	12835	20979	33814
"2004.05.25"	"Indonesia"	"Ambon"	1	13	14	3206	6604	9810	12836	20992	33828
"2004.05.26"	"Iraq"	"Baghdad"	5	6	11	3211	6610	9821	12841	20998	33839
"2004.05.26"	"Pakistan"	"Karachi"	1	22	23	3212	6632	9844	12842	21020	33862
"2004.05.26"	"Chechnya"	"Vedeno"	4	4	8	3216	6636	9852	12846	21024	33870
"2004.05.26"	"Nigeria"	"Wase"	3	6	9	3219	6642	9861	12849	21030	33879
"2004.05.27"	"India"	"Jammu"	5	2	7	3224	6644	9868	12854	21032	33886
"2004.05.27"	"Iraq"	"Najaf"	2	0	2	3226	6644	9870	12856	21032	33888
"2004.05.27"	"Uzbekistan"	"Isfara"	1	0	1	3227	6644	9871	12857	21032	33889
"2004.05.28"	"Pakistan"	"Lahore"	1	0	1	3228	6644	9872	12858	21032	33890
"2004.05.28"	"Eritrea"	"Barentu"	7	88	95	3235	6732	9967	12865	21120	33985
"2004.05.28"	"India"	"Beerwah"	3	0	3	3238	6732	9970	12868	21120	33988
"2004.05.28"	"Iraq"	"Mahmudiyah"	2	0	2	3240	6732	9972	12870	21120	33990
"2004.05.28"	"Sudan"	"Tabit"	20	17	37	3260	6749	10009	12890	21137	34027
"2004.05.28"	"Nigeria"	"Langtang"	3	0	3	3263	6749	10012	12893	21137	34030
"2004.05.29"	"Saudi Arabia"	"Khobar"	22	45	67	3285	6794	10079	12915	21182	34097
"2004.05.29"	"Thailand"	"Pattani"	1	0	1	3286	6794	10080	12916	21182	34098
"2004.05.29"	"Indonesia"	"Palu"	1	0	1	3287	6794	10081	12917	21182	34099
"2004.05.30"	"Pakistan"	"Karachi"	1	4	5	3288	6798	10086	12918	21186	34104
"2004.05.30"	"Afghanistan"	"Musa Qala"	4	8	12	3292	6806	10098	12922	21194	34116
"2004.05.31"	"Pakistan"	"Turbat"	1	12	13	3293	6818	10111	12923	21206	34129
"2004.05.31"	"Pakistan"	"Karachi"	19	35	54	3312	6853	10165	12942	21241	34183
"2004.05.31"	"Iraq"	"Baghdad"	4	25	29	3316	6878	10194	12946	21266	34212
"2004.06.01"	"Iraq"	"Baiji"	11	26	37	3327	6904	10231	12957	21292	34249
"2004.06.01"	"Iraq"	"Baghdad"	3	20	23	3330	6924	10254	12960	21312	34272
"2004.06.01"	"Algeria"	"Theniet El-Abed"	3	11	14	3333	6935	10268	12963	21323	34286
"2004.06.02"	"Afghanistan"	"Khair Khana"	5	0	5	3338	6935	10273	12968	21323	34291
"2004.06.02"	"Iraq"	"Baghdad"	5	37	42	3343	6972	10315	12973	21360	34333
"2004.06.02"	"Algeria"	"Bejaia"	11	44	55	3354	7016	10370	12984	21404	34388
"2004.06.02"	"Syria"	"Damascus"	2	0	2	3356	7016	10372	12986	21404	34390
"2004.06.03"	"India"	"Kellar Pahalgam"	2	0	2	3358	7016	10374	12988	21404	34392
"2004.06.03"	"Pakistan"	"North Waziristan"	1	2	3	3359	7018	10377	12989	21406	34395
"2004.06.04"	"Chechnya"	"Itum-Kalinskiy"	4	5	9	3363	7023	10386	12993	21411	34404
"2004.06.04"	"Russia"	"Samara"	10	39	49	3373	7062	10435	13003	21450	34453
"2004.06.04"	"Chechnya"	"Grozny"	1	1	2	3374	7063	10437	13004	21451	34455
"2004.06.05"	"Iraq"	"Baghdad"	4	1	5	3378	7064	10442	13008	21452	34460
"2004.06.05"	"Iraq"	"Musayyib"	7	0	7	3385	7064	10449	13015	21452	34467
"2004.06.05"	"Bangladesh"	"Dhaka"	9	25	34	3394	7089	10483	13024	21477	34501
"2004.06.05"	"Iraq"	"Mosul"	0	17	17	3394	7106	10500	13024	21494	34518
"2004.06.05"	"India"	"Mawar"	2	0	2	3396	7106	10502	13026	21494	34520
"2004.06.05"	"Algeria"	"Jijel"	3	0	3	3399	7106	10505	13029	21494	34523
"2004.06.06"	"Saudi Arabia"	"Riyadh"	1	1	2	3400	7107	10507	13030	21495	34525
"2004.06.06"	"Pakistan"	"Dera Ghazi Khan"	1	1	2	3401	7108	10509	13031	21496	34527
"2004.06.06"	"Kosovo"	"Gracanica"	1	0	1	3402	7108	10510	13032	21496	34528
"2004.06.06"	"Iraq"	"Baghdad"	9	48	57	3411	7156	10567	13041	21544	34585
"2004.06.07"	"Afghanistan"	"Logar"	2	0	2	3413	7156	10569	13043	21544	34587
"2004.06.07"	"Thailand"	"Pattani"	2	0	2	3415	7156	10571	13045	21544	34589
"2004.06.07"	"Iraq"	"Baghdad"	4	3	7	3419	7159	10578	13049	21547	34596
"2004.06.07"	"Iraq"	"Baghdad"	4	0	4	3423	7159	10582	13053	21547	34600
"2004.06.08"	"Saudi Arabia"	"Riyadh"	1	0	1	3424	7159	10583	13054	21547	34601
"2004.06.08"	"Iraq"	"Mosul"	10	58	68	3434	7217	10651	13064	21605	34669
"2004.06.08"	"Iraq"	"Baqubah"	6	24	30	3440	7241	10681	13070	21629	34699
"2004.06.08"	"Iraq"	"Suwayrah"	6	0	6	3446	7241	10687	13076	21629	34705
"2004.06.09"	"England"	"Brixton"	1	0	1	3447	7241	10688	13077	21629	34706
"2004.06.09"	"Chechnya"	"Grozny"	10	5	15	3457	7246	10703	13087	21634	34721
"2004.06.10"	"USA"	"Atlanta"	0	4	4	3457	7250	10707	13087	21638	34725
"2004.06.10"	"Afghanistan"	"Kunduz"	11	4	15	3468	7254	10722	13098	21642	34740
"2004.06.10"	"Pakistan"	"Karachi"	11	10	21	3479	7264	10743	13109	21652	34761
"2004.06.10"	"India"	"Udhampur"	4	0	4	3483	7264	10747	13113	21652	34765
"2004.06.10"	"Iraq"	"Baghdad"	1	0	1	3484	7264	10748	13114	21652	34766
"2004.06.11"	"Chechnya"	"Grozny"	3	1	4	3487	7265	10752	13117	21653	34770
"2004.06.11"	"Iraq"	"Fallujah"	3	0	3	3490	7265	10755	13120	21653	34773
"2004.06.12"	"Saudi Arabia"	"Riyadh"	1	1	2	3491	7266	10757	13121	21654	34775
"2004.06.12"	"India"	"Pahalgam"	5	28	33	3496	7294	10790	13126	21682	34808
"2004.06.12"	"Philippines"	"Jolo"	1	2	3	3497	7296	10793	13127	21684	34811
"2004.06.12"	"Chechnya"	"Grozny"	2	1	3	3499	7297	10796	13129	21685	34814
"2004.06.12"	"Algeria"	"Skikda"	1	3	4	3500	7300	10800	13130	21688	34818
"2004.06.13"	"India"	"Baramulla"	2	1	3	3502	7301	10803	13132	21689	34821
"2004.06.13"	"Iraq"	"Baghdad"	2	0	2	3504	7301	10805	13134	21689	34823
"2004.06.13"	"Iraq"	"Baghdad"	13	12	25	3517	7313	10830	13147	21701	34848
"2004.06.13"	"India"	"Handwara"	1	22	23	3518	7335	10853	13148	21723	34871
"2004.06.14"	"Iraq"	"Baghdad"	13	61	74	3531	7396	10927	13161	21784	34945
"2004.06.14"	"India"	"Rajouri"	2	0	2	3533	7396	10929	13163	21784	34947
"2004.06.15"	"Iraq"	"Kirkuk"	4	1	5	3537	7397	10934	13167	21785	34952
"2004.06.15"	"Thailand"	"Yala"	1	0	1	3538	7397	10935	13168	21785	34953
"2004.06.16"	"Thailand"	"Narathiwat"	3	7	10	3541	7404	10945	13171	21792	34963
"2004.06.16"	"Afghanistan"	"Kanduz"	4	1	5	3545	7405	10950	13175	21793	34968
"2004.06.17"	"Iraq"	"Balad"	6	4	10	3551	7409	10960	13181	21797	34978
"2004.06.17"	"Iraq"	"Baghdad"	35	145	180	3586	7554	11140	13216	21942	35158
"2004.06.18"	"Sudan"	"Babanousa"	3	12	15	3589	7566	11155	13219	21954	35173
"2004.06.18"	"Saudi Arabia"	"Riyadh"	1	0	1	3590	7566	11156	13220	21954	35174
"2004.06.19"	"Thailand"	"Pattani"	1	4	5	3591	7570	11161	13221	21958	35179
"2004.06.19"	"Iraq"	"Basra"	3	0	3	3594	7570	11164	13224	21958	35182
"2004.06.19"	"Thailand"	"Yala"	1	3	4	3595	7573	11168	13225	21961	35186
"2004.06.20"	"Iraq"	"Diyala"	2	0	2	3597	7573	11170	13227	21961	35188
"2004.06.21"	"Algeria"	"Algiers"	0	11	11	3597	7584	11181	13227	21972	35199
"2004.06.21"	"Israel"	"Kfar Darom"	1	0	1	3598	7584	11182	13228	21972	35200
"2004.06.21"	"Ingushetia"	"Nazran"	57	60	117	3655	7644	11299	13285	22032	35317
"2004.06.21"	"Afghanistan"	"Kandahar"	1	3	4	3656	7647	11303	13286	22035	35321
"2004.06.21"	"Iraq"	"Baghdad"	10	0	10	3666	7647	11313	13296	22035	35331
"2004.06.21"	"Sudan"	"Golo"	6	0	6	3672	7647	11319	13302	22035	35337
"2004.06.22"	"Iraq"	"Mosul"	2	0	2	3674	7647	11321	13304	22035	35339
"2004.06.22"	"Iraq"	"Baghdad"	1	0	1	3675	7647	11322	13305	22035	35340
"2004.06.22"	"Iraq"	"Baghdad"	3	6	9	3678	7653	11331	13308	22041	35349
"2004.06.22"	"Thailand"	"Narathiwat"	1	0	1	3679	7653	11332	13309	22041	35350
"2004.06.23"	"Afghanistan"	"Spin Boldak"	5	2	7	3684	7655	11339	13314	22043	35357
"2004.06.23"	"Ingushetia"	"Nazran"	35	58	93	3719	7713	11432	13349	22101	35450
"2004.06.23"	"Iraq"	"Basra"	2	0	2	3721	7713	11434	13351	22101	35452
"2004.06.23"	"Iraq"	"Baghdad"	3	2	5	3724	7715	11439	13354	22103	35457
"2004.06.24"	"Thailand"	"Cho Airong"	1	2	3	3725	7717	11442	13355	22105	35460
"2004.06.24"	"Iraq"	"Mosul"	112	320	432	3837	8037	11874	13467	22425	35892
"2004.06.24"	"Algeria"	"Medea"	5	0	5	3842	8037	11879	13472	22425	35897
"2004.06.25"	"India"	"Tiali Kathamara"	12	12	24	3854	8049	11903	13484	22437	35921
"2004.06.25"	"Chechnya"	"Grozny"	1	1	2	3855	8050	11905	13485	22438	35923
"2004.06.25"	"Afghanistan"	"Zabul"	16	0	16	3871	8050	11921	13501	22438	35939
"2004.06.26"	"Iraq"	"Hilla"	23	58	81	3894	8108	12002	13524	22496	36020
"2004.06.26"	"India"	"Zainapora"	2	0	2	3896	8108	12004	13526	22496	36022
"2004.06.26"	"Afghanistan"	"Jalalabad"	3	11	14	3899	8119	12018	13529	22507	36036
"2004.06.26"	"Iraq"	"Baqubah"	3	20	23	3902	8139	12041	13532	22527	36059
"2004.06.27"	"Iraq"	"Baghdad"	2	8	10	3904	8147	12051	13534	22535	36069
"2004.06.27"	"Iraq"	"Baqubah"	6	4	10	3910	8151	12061	13540	22539	36079
"2004.06.27"	"Algeria"	"Blida"	3	0	3	3913	8151	12064	13543	22539	36082
"2004.06.27"	"Israel"	"Gaza"	1	5	6	3914	8156	12070	13544	22544	36088
"2004.06.27"	"Thailand"	"Narathiwat"	1	6	7	3915	8162	12077	13545	22550	36095
"2004.06.27"	"Chechnya"	"Grozny"	1	3	4	3916	8165	12081	13546	22553	36099
"2004.06.28"	"Israel"	"Sderot"	2	12	14	3918	8177	12095	13548	22565	36113
"2004.06.29"	"Iraq"	"Baghdad"	1	0	1	3919	8177	12096	13549	22565	36114
"2004.06.29"	"Thailand"	"Pattani"	1	0	1	3920	8177	12097	13550	22565	36115
"2004.06.29"	"Iraq"	"Mahmudiyah"	2	0	2	3922	8177	12099	13552	22565	36117
"2004.06.29"	"Israel"	"Beit Rima"	1	0	1	3923	8177	12100	13553	22565	36118
"2004.06.30"	"Afghanistan"	"Ghazni"	1	0	1	3924	8177	12101	13554	22565	36119
"2004.06.30"	"Afghanistan"	"Jalalabad"	1	26	27	3925	8203	12128	13555	22591	36146
"2004.06.30"	"India"	"Pulwama"	1	0	1	3926	8203	12129	13556	22591	36147
"2004.07.01"	"Ingushetia"	"Malgobek"	2	1	3	3928	8204	12132	13558	22592	36150
"2004.07.01"	"Iraq"	"al-Khadra'a"	3	2	5	3931	8206	12137	13561	22594	36155
"2004.07.01"	"Iraq"	"Baghdad"	2	3	5	3933	8209	12142	13563	22597	36160
"2004.07.01"	"Thailand"	"Pattani"	1	1	2	3934	8210	12144	13564	22598	36162
"2004.07.01"	"Chechnya"	"Grozny"	2	0	2	3936	8210	12146	13566	22598	36164
"2004.07.02"	"India"	"Mughal Maidan"	5	15	20	3941	8225	12166	13571	22613	36184
"2004.07.03"	"Afghanistan"	"Jalalabad"	1	0	1	3942	8225	12167	13572	22613	36185
"2004.07.03"	"Iraq"	"Mahmudiyah"	7	5	12	3949	8230	12179	13579	22618	36197
"2004.07.03"	"India"	"Srinagar"	2	66	68	3951	8296	12247	13581	22684	36265
"2004.07.04"	"Israel"	"Yabad"	1	1	2	3952	8297	12249	13582	22685	36267
"2004.07.04"	"Iraq"	"Baqubah"	3	1	4	3955	8298	12253	13585	22686	36271
"2004.07.04"	"Pakistan"	"Mata Banda"	3	7	10	3958	8305	12263	13588	22693	36281
"2004.07.06"	"Iraq"	"Baqubah"	14	25	39	3972	8330	12302	13602	22718	36320
"2004.07.07"	"Iraq"	"Baghdad"	0	6	6	3972	8336	12308	13602	22724	36326
"2004.07.08"	"Thailand"	"Pattani"	1	0	1	3973	8336	12309	13603	22724	36327
"2004.07.08"	"Iraq"	"Ramadi"	3	0	3	3976	8336	12312	13606	22724	36330
"2004.07.08"	"Afghanistan"	"Chakaw"	6	4	10	3982	8340	12322	13612	22728	36340
"2004.07.08"	"Iraq"	"Samarrah"	7	30	37	3989	8370	12359	13619	22758	36377
"2004.07.08"	"Bangladesh"	"Harinakundu Bazaar"	1	1	2	3990	8371	12361	13620	22759	36379
"2004.07.09"	"Iraq"	"Baghdad"	1	3	4	3991	8374	12365	13621	22762	36383
"2004.07.09"	"Afghanistan"	"Nangarhar"	1	2	3	3992	8376	12368	13622	22764	36386
"2004.07.09"	"Chechnya"	"Znamenskoye"	11	10	21	4003	8386	12389	13633	22774	36407
"2004.07.09"	"Russia"	"Moscow"	1	0	1	4004	8386	12390	13634	22774	36408
"2004.07.10"	"Chechnya"	"Goity"	1	0	1	4005	8386	12391	13635	22774	36409
"2004.07.10"	"Israel"	"Gaza"	1	0	1	4006	8386	12392	13636	22774	36410
"2004.07.10"	"Iraq"	"Baqubah"	1	0	1	4007	8386	12393	13637	22774	36411
"2004.07.10"	"India"	"Mattan Adda"	0	34	34	4007	8420	12427	13637	22808	36445
"2004.07.11"	"Thailand"	"Yala"	2	1	3	4009	8421	12430	13639	22809	36448
"2004.07.11"	"Afghanistan"	"Herat"	5	33	38	4014	8454	12468	13644	22842	36486
"2004.07.11"	"Israel"	"Tel Aviv"	1	34	35	4015	8488	12503	13645	22876	36521
"2004.07.11"	"Iraq"	"Baghdad"	2	0	2	4017	8488	12505	13647	22876	36523
"2004.07.12"	"Sudan"	"Donki Dereisa"	150	90	240	4167	8578	12745	13797	22966	36763
"2004.07.12"	"Afghanistan"	"Kandahar"	4	5	9	4171	8583	12754	13801	22971	36772
"2004.07.12"	"Iraq"	"Musayyib"	1	0	1	4172	8583	12755	13802	22971	36773
"2004.07.12"	"Pakistan"	"Shakai"	2	0	2	4174	8583	12757	13804	22971	36775
"2004.07.12"	"Philippines"	"Buldon"	2	0	2	4176	8583	12759	13806	22971	36777
"2004.07.12"	"Chechnya"	"Avtury"	8	12	20	4184	8595	12779	13814	22983	36797
"2004.07.13"	"Iraq"	"Mosul"	1	0	1	4185	8595	12780	13815	22983	36798
"2004.07.13"	"Chechnya"	"Grozny"	1	3	4	4186	8598	12784	13816	22986	36802
"2004.07.13"	"India"	"Srinagar"	2	12	14	4188	8610	12798	13818	22998	36816
"2004.07.13"	"India"	"Bhaderwah"	3	1	4	4191	8611	12802	13821	22999	36820
"2004.07.13"	"Sudan"	"Tabaldiat"	80	39	119	4271	8650	12921	13901	23038	36939
"2004.07.14"	"Iraq"	"Mosul"	3	0	3	4274	8650	12924	13904	23038	36942
"2004.07.14"	"Iraq"	"Baghdad"	10	41	51	4284	8691	12975	13914	23079	36993
"2004.07.14"	"Thailand"	"Narathiwat"	1	1	2	4285	8692	12977	13915	23080	36995
"2004.07.15"	"Iraq"	"Haditha"	10	27	37	4295	8719	13014	13925	23107	37032
"2004.07.15"	"India"	"Mendhar"	2	1	3	4297	8720	13017	13927	23108	37035
"2004.07.15"	"Afghanistan"	"Kabul"	1	0	1	4298	8720	13018	13928	23108	37036
"2004.07.16"	"Pakistan"	"South Waziristan"	3	4	7	4301	8724	13025	13931	23112	37043
"2004.07.17"	"Iraq"	"Baghdad"	4	7	11	4305	8731	13036	13935	23119	37054
"2004.07.17"	"Iraq"	"Mahmudiyah"	2	22	24	4307	8753	13060	13937	23141	37078
"2004.07.18"	"Chechnya"	"Shali"	1	0	1	4308	8753	13061	13938	23141	37079
"2004.07.18"	"Indonesia"	"Palu"	1	4	5	4309	8757	13066	13939	23145	37084
"2004.07.18"	"Iraq"	"Mosul"	1	2	3	4310	8759	13069	13940	23147	37087
"2004.07.18"	"Afghanistan"	"Kabul"	1	1	2	4311	8760	13071	13941	23148	37089
"2004.07.18"	"Afghanistan"	"Kabul"	1	1	2	4312	8761	13073	13942	23149	37091
"2004.07.19"	"Israel"	"Tel Aviv"	1	0	1	4313	8761	13074	13943	23149	37092
"2004.07.19"	"Indonesia"	"Palu"	2	3	5	4315	8764	13079	13945	23152	37097
"2004.07.19"	"India"	"Kapran"	6	50	56	4321	8814	13135	13951	23202	37153
"2004.07.19"	"Iraq"	"Baghdad"	9	62	71	4330	8876	13206	13960	23264	37224
"2004.07.19"	"Iraq"	"Mosul"	1	1	2	4331	8877	13208	13961	23265	37226
"2004.07.19"	"Russia"	"Voronezh"	2	5	7	4333	8882	13215	13963	23270	37233
"2004.07.20"	"India"	"Koti"	4	0	4	4337	8882	13219	13967	23270	37237
"2004.07.20"	"Israel"	"Syrian Border"	2	0	2	4339	8882	13221	13969	23270	37239
"2004.07.20"	"India"	"Rajauri"	5	0	5	4344	8882	13226	13974	23270	37244
"2004.07.20"	"Iraq"	"Basra"	3	1	4	4347	8883	13230	13977	23271	37248
"2004.07.21"	"Iraq"	"Ramadi"	4	14	18	4351	8897	13248	13981	23285	37266
"2004.07.21"	"Afghanistan"	"Helmand"	11	0	11	4362	8897	13259	13992	23285	37277
"2004.07.21"	"Sudan"	"Kalma"	11	0	11	4373	8897	13270	14003	23285	37288
"2004.07.22"	"Iraq"	"Baghdad"	2	4	6	4375	8901	13276	14005	23289	37294
"2004.07.22"	"Iraq"	"Baghdad"	3	2	5	4378	8903	13281	14008	23291	37299
"2004.07.23"	"Israel"	"Beit Hanun"	1	3	4	4379	8906	13285	14009	23294	37303
"2004.07.23"	"Iraq"	"Baiji"	1	0	1	4380	8906	13286	14010	23294	37304
"2004.07.23"	"Chechnya"	"Grozny"	1	3	4	4381	8909	13290	14011	23297	37308
"2004.07.23"	"Afghanistan"	"Kabul"	1	0	1	4382	8909	13291	14012	23297	37309
"2004.07.24"	"Dagestan"	"Makhachkala"	1	2	3	4383	8911	13294	14013	23299	37312
"2004.07.24"	"Iraq"	"Latifiya"	2	1	3	4385	8912	13297	14015	23300	37315
"2004.07.24"	"Pakistan"	"Karachi"	1	7	8	4386	8919	13305	14016	23307	37323
"2004.07.25"	"India"	"Daraj"	3	1	4	4389	8920	13309	14019	23308	37327
"2004.07.25"	"Chechnya"	"Samashki"	3	1	4	4392	8921	13313	14022	23309	37331
"2004.07.25"	"Pakistan"	"Ghuzdarra"	2	0	2	4394	8921	13315	14024	23309	37333
"2004.07.25"	"Chechnya"	"Grozny"	1	1	2	4395	8922	13317	14025	23310	37335
"2004.07.26"	"Iraq"	"Mosul"	3	5	8	4398	8927	13325	14028	23315	37343
"2004.07.26"	"Iraq"	"Basra"	2	3	5	4400	8930	13330	14030	23318	37348
"2004.07.26"	"India"	"Baramulla"	1	29	30	4401	8959	13360	14031	23347	37378
"2004.07.27"	"Chechnya"	"Dyshni-Vedeno"	1	0	1	4402	8959	13361	14032	23347	37379
"2004.07.27"	"Iraq"	"Baghdad"	2	0	2	4404	8959	13363	14034	23347	37381
"2004.07.27"	"India"	"Dal Lake"	5	2	7	4409	8961	13370	14039	23349	37388
"2004.07.27"	"Afghanistan"	"Ghazni"	6	2	8	4415	8963	13378	14045	23351	37396
